"Posicion","Nombre_Columna"
8666,"negative.regulation.of.mesenchymal.cell.proliferation.involved.in.ureter.development"
8667,"positive.regulation.of.kidney.development"
8668,"negative.regulation.of.glomerulus.development"
8669,"positive.regulation.of.store.operated.calcium.channel.activity"
8670,"positive.regulation.of.mesenchymal.stem.cell.proliferation"
8671,"negative.regulation.of.metanephric.S.shaped.body.morphogenesis"
8672,"negative.regulation.of.metanephric.comma.shaped.body.morphogenesis"
8673,"positive.regulation.of.DNA.templated.DNA.replication"
8674,"negative.regulation.of.cell.proliferation.involved.in.heart.morphogenesis"
8675,"X3.methyl.2.oxobutanoate.dehydrogenase..2.methylpropanoyl.transferring..activity"
8676,"negative.regulation.of.Schwann.cell.proliferation"
8677,"histone.deacetylase.inhibitor.activity"
8678,"positive.regulation.of.intrinsic.apoptotic.signaling.pathway.in.response.to.DNA.damage"
8679,"platelet.morphogenesis"
8680,"regulation.of.systemic.arterial.blood.pressure.by.renin.angiotensin"
8681,"bradykinin.receptor.binding"
8682,"hormone.catabolic.process"
8683,"regulation.of.angiotensin.metabolic.process"
8684,"metallodipeptidase.activity"
8685,"cell.proliferation.in.bone.marrow"
8686,"regulation.of.hematopoietic.stem.cell.proliferation"
8687,"negative.regulation.of.gap.junction.assembly"
8688,"cellular.response.to.lithium.ion"
8689,"cellular.response.to.indole.3.methanol"
8690,"antimicrobial.humoral.response"
8691,"regulation.of.epithelial.cell.migration"
8692,"positive.regulation.of.glucose.metabolic.process"
8693,"hormone.receptor.binding"
8694,"regulation.of.cell.projection.assembly"
8695,"angiotensin.activated.signaling.pathway.involved.in.heart.process"
8696,"regulation.of.caveolin.mediated.endocytosis"
8697,"proline.dipeptidase.activity"
8698,"protein.containing.complex.binding"
8699,"regulation.of.smooth.muscle.cell.proliferation"
8700,"nonhomologous.end.joining.complex"
8701,"cellular.response.to.X.ray"
8702,"double.strand.break.repair.via.classical.nonhomologous.end.joining"
8703,"double.stranded.telomeric.DNA.binding"
8704,"negative.regulation.of.t.circle.formation"
8705,"somatic.recombination.of.immunoglobulin.gene.segments"
8706,"positive.regulation.of.isotype.switching"
8707,"base.excision.repair..AP.site.formation.via.deaminated.base.removal"
8708,"response.to.interferon.alpha"
8709,"chaperone.mediated.autophagy.translocation.complex"
8710,"membrane.microdomain"
8711,"ribonuclease.inhibitor.activity"
8712,"negative.regulation.of.glomerular.filtration.by.angiotensin"
8713,"smooth.muscle.hypertrophy"
8714,"cytochrome.complex.assembly"
8715,"positive.regulation.of.defense.response.to.bacterium"
8716,"positive.regulation.of.leukocyte.mediated.cytotoxicity"
8717,"cellular.homeostasis"
8718,"CCR2.chemokine.receptor.binding"
8719,"response.to.vitamin.B3"
8720,"helper.T.cell.extravasation"
8721,"C.fiber"
8722,"cellular.response.to.high.density.lipoprotein.particle.stimulus"
8723,"positive.regulation.of.immune.complex.clearance.by.monocytes.and.macrophages"
8724,"negative.regulation.of.natural.killer.cell.chemotaxis"
8725,"regulation.of.chronic.inflammatory.response"
8726,"receptor.signaling.protein.tyrosine.kinase.activator.activity"
8727,"positive.regulation.of.cellular.biosynthetic.process"
8728,"activation.of.phospholipase.D.activity"
8729,"chemokine.receptor.antagonist.activity"
8730,"cellular.response.to.vitamin.K"
8731,"cellular.response.to.alkyl.hydroperoxide"
8732,"negative.regulation.of.macrophage.apoptotic.process"
8733,"visceral.muscle.development"
8734,"regulation.of.heart.growth"
8735,"myosin.light.chain.binding"
8736,"positive.regulation.of.cyclic.nucleotide.gated.ion.channel.activity"
8737,"positive.regulation.of.voltage.gated.chloride.channel.activity"
8738,"endoplasmic.reticulum.Sec.complex"
8739,"cell.matrix.adhesion.involved.in.ameboidal.cell.migration"
8740,"integrin.alpha4.beta7.complex"
8741,"diapedesis"
8742,"import.into.cell"
8743,"positive.regulation.of.leukocyte.tethering.or.rolling"
8744,"protein.antigen.binding"
8745,"clathrin.dependent.extracellular.exosome.endocytosis"
8746,"growth.plate.cartilage.chondrocyte.growth"
8747,"regulation.of.myeloid.cell.differentiation"
8748,"X5S.rRNA.binding"
8749,"response.to.fluoxetine"
8750,"positive.regulation.of.cytoplasmic.translation"
8751,"riboflavin.metabolic.process"
8752,"negative.regulation.of.superoxide.anion.generation"
8753,"negative.regulation.of.cytotoxic.T.cell.degranulation"
8754,"regulation.of.homophilic.cell.adhesion"
8755,"lead.ion.binding"
8756,"oncostatin.M.receptor.binding"
8757,"oncostatin.M.mediated.signaling.pathway"
8758,"activation.of.plasma.proteins.involved.in.acute.inflammatory.response"
8759,"activation.of.blood.coagulation.via.clotting.cascade"
8760,"antigen.processing.and.presentation.of.endogenous.peptide.antigen.via.MHC.class.Ib"
8761,"regulation.of.natural.killer.cell.mediated.immunity"
8762,"MHC.class.Ib.protein.complex"
8763,"positive.regulation.of.TRAIL.production"
8764,"CD8.positive..alpha.beta.T.cell.activation"
8765,"natural.killer.cell.lectin.like.receptor.binding"
8766,"regulation.of.intracellular.protein.transport"
8767,"inner.ear.auditory.receptor.cell.differentiation"
8768,"troponin.T.binding"
8769,"negative.regulation.of.muscle.contraction"
8770,"glycogen.synthase.activity..transferring.glucose.1.phosphate"
8771,"D.glucose.sodium.symporter.activity"
8772,"beta3.adrenergic.receptor.activity"
8773,"beta.3.adrenergic.receptor.binding"
8774,"transcription.factor.TFIIF.complex"
8775,"transcription.factor.TFIIH.holo.complex"
8776,"steroid.delta.isomerase.activity"
8777,"testosterone.biosynthetic.process"
8778,"positive.regulation.of.Schwann.cell.proliferation"
8779,"regulation.of.neurotransmitter.uptake"
8780,"astrocyte.end.foot"
8781,"dopachrome.isomerase.activity"
8782,"positive.regulation.of.protein.kinase.A.signaling"
8783,"phenylpyruvate.tautomerase.activity"
8784,"positive.regulation.of.prostaglandin.secretion.involved.in.immune.response"
8785,"positive.regulation.of.myeloid.leukocyte.cytokine.production.involved.in.immune.response"
8786,"folic.acid.receptor.activity"
8787,"cellular.response.to.folic.acid"
8788,"positive.regulation.of.neuron.projection.regeneration"
8789,"defense.response.to.tumor.cell"
8790,"immune.response.to.tumor.cell"
8791,"wide.pore.channel.activity"
8792,"negative.regulation.of.adaptive.immune.response"
8793,"protein.trimerization"
8794,"sucrose.alpha.glucosidase.activity"
8795,"dopamine.neurotransmitter.receptor.activity..coupled.via.Gi.Go"
8796,"orbitofrontal.cortex.development"
8797,"cerebral.cortex.GABAergic.interneuron.migration"
8798,"peristalsis"
8799,"auditory.behavior"
8800,"negative.regulation.of.dopamine.secretion"
8801,"response.to.histamine"
8802,"negative.regulation.of.circadian.sleep.wake.cycle..sleep"
8803,"regulation.of.potassium.ion.transport"
8804,"behavioral.response.to.cocaine"
8805,"branching.morphogenesis.of.a.nerve"
8806,"positive.regulation.of.dopamine.uptake.involved.in.synaptic.transmission"
8807,"regulation.of.synapse.structural.plasticity"
8808,"regulation.of.locomotion.involved.in.locomotory.behavior"
8809,"positive.regulation.of.glial.cell.derived.neurotrophic.factor.production"
8810,"L.ascorbic.acid.biosynthetic.process"
8811,"D.glucuronate.catabolic.process"
8812,"L.glucuronate.reductase.activity"
8813,"phagolysosome"
8814,"cellular.response.to.alkaline.pH"
8815,"response.to.muscle.inactivity"
8816,"pyruvate.biosynthetic.process"
8817,"actin.rod.assembly"
8818,"positive.regulation.of.mRNA.3..end.processing"
8819,"response.to.DDT"
8820,"positive.regulation.of.attachment.of.spindle.microtubules.to.kinetochore"
8821,"cellular.response.to.iron.III..ion"
8822,"rhombomere.development"
8823,"rhombomere.3.development"
8824,"rhombomere.4.development"
8825,"neural.nucleus.development"
8826,"rhombomere.5.development"
8827,"facial.nucleus.development"
8828,"anatomical.structure.formation.involved.in.morphogenesis"
8829,"amylopectin.biosynthetic.process"
8830,"insulin.responsive.compartment"
8831,"U7.snRNP"
8832,"U4.snRNP"
8833,"histone.pre.mRNA.DCP.binding"
8834,"tyrosinase.activity"
8835,"melanin.biosynthetic.process.from.tyrosine"
8836,"beta.endorphin.binding"
8837,"insulin.catabolic.process"
8838,"heat.acclimation"
8839,"positive.regulation.of.receptor.binding"
8840,"negative.regulation.of.cysteine.type.endopeptidase.activity.involved.in.apoptotic.signaling.pathway"
8841,"ribonucleoprotein.granule"
8842,"pre.mRNA.intronic.binding"
8843,"synaptic.transmission..GABAergic"
8844,"GABA.receptor.complex"
8845,"GABA.receptor.activity"
8846,"cytokine.production.involved.in.inflammatory.response"
8847,"positive.regulation.of.T.cell.tolerance.induction"
8848,"positive.regulation.of.chronic.inflammatory.response"
8849,"indoleamine.2.3.dioxygenase.activity"
8850,"kynurenic.acid.biosynthetic.process"
8851,"swimming.behavior"
8852,"regulation.of.activated.T.cell.proliferation"
8853,"D.serine.catabolic.process"
8854,"D.alanine.catabolic.process"
8855,"D.serine.metabolic.process"
8856,"regulation.of.extracellular.matrix.disassembly"
8857,"PML.body.organization"
8858,"positive.regulation.of.leukocyte.adhesion.to.vascular.endothelial.cell"
8859,"structural.constituent.of.cell.wall"
8860,"endothelial.cell.cell.adhesion"
8861,"gamma.catenin.TCF7L2.complex"
8862,"bundle.of.His.cell.Purkinje.myocyte.adhesion.involved.in.cell.communication"
8863,"cell.adhesive.protein.binding.involved.in.bundle.of.His.cell.Purkinje.myocyte.communication"
8864,"regulation.of.ventricular.cardiac.muscle.cell.action.potential"
8865,"leukemia.inhibitory.factor.receptor.binding"
8866,"leukemia.inhibitory.factor.signaling.pathway"
8867,"transdifferentiation"
8868,"positive.regulation.of.mesenchymal.to.epithelial.transition.involved.in.metanephros.morphogenesis"
8869,"regulation.of.metanephric.nephron.tubule.epithelial.cell.differentiation"
8870,"ectodermal.cell.fate.commitment"
8871,"CD4.positive..alpha.beta.T.cell.differentiation"
8872,"positive.T.cell.selection"
8873,"positive.regulation.of.axon.regeneration"
8874,"neurotransmitter.uptake"
8875,"glutamate.decarboxylase.activity"
8876,"glutamate.binding"
8877,"dynein.light.chain.binding"
8878,"glial.cell.projection"
8879,"sorbitol.biosynthetic.process"
8880,"stress.activated.protein.kinase.signaling.cascade"
8881,"plasma.membrane.bounded.cell.projection.cytoplasm"
8882,"glyceraldehyde.oxidoreductase.activity"
8883,"fructose.biosynthetic.process"
8884,"inner.medullary.collecting.duct.development"
8885,"cellular.response.to.methylglyoxal"
8886,"vesicle.lumen"
8887,"regulation.of.cell.substrate.adhesion"
8888,"regulation.of.T.cell.proliferation"
8889,"regulation.of.respiratory.burst"
8890,"regulation.of.mast.cell.chemotaxis"
8891,"cytoplasmic.translational.termination"
8892,"translation.release.factor.complex"
8893,"positive.regulation.of.skeletal.muscle.tissue.regeneration"
8894,"skeletal.muscle.fiber.adaptation"
8895,"positive.regulation.of.muscle.atrophy"
8896,"response.to.electrical.stimulus.involved.in.regulation.of.muscle.adaptation"
8897,"cellular.response.to.magnetism"
8898,"regulation.of.myoblast.fusion"
8899,"positive.regulation.of.oxidative.phosphorylation"
8900,"interleukin.9.receptor.binding"
8901,"type.II.interferon.receptor.activity"
8902,"interleukin.20.binding"
8903,"cerebroside.sulfatase.activity"
8904,"glycocalyx"
8905,"UDP.galactosyltransferase.activity"
8906,"development.of.secondary.sexual.characteristics"
8907,"thiamine.phosphate.phosphatase.activity"
8908,"adenosine.metabolic.process"
8909,"lysophosphatidic.acid.phosphatase.activity"
8910,"positive.regulation.of.adenosine.receptor.signaling.pathway"
8911,"astral.microtubule.organization"
8912,"cortical.microtubule.organization"
8913,"microspike"
8914,"cell.tip"
8915,"protein.localization.to.cell.cortex"
8916,"cytoplasmic.side.of.apical.plasma.membrane"
8917,"regulation.of.organelle.assembly"
8918,"positive.regulation.of.protein.localization.to.early.endosome"
8919,"positive.regulation.of.early.endosome.to.late.endosome.transport"
8920,"TCR.signalosome"
8921,"pH.reduction"
8922,"neural.crest.cell.migration.involved.in.heart.formation"
8923,"cardiac.neural.crest.cell.migration.involved.in.outflow.tract.morphogenesis"
8924,"pharyngeal.arch.artery.morphogenesis"
8925,"anterior.neural.tube.closure"
8926,"positive.regulation.of.mitochondrial.membrane.permeability.involved.in.apoptotic.process"
8927,"ventricular.cardiac.muscle.cell.action.potential"
8928,"membrane.repolarization.during.action.potential"
8929,"membrane.repolarization.during.ventricular.cardiac.muscle.cell.action.potential"
8930,"regulation.of.delayed.rectifier.potassium.channel.activity"
8931,"negative.regulation.of.delayed.rectifier.potassium.channel.activity"
8932,"voltage.gated.potassium.channel.activity.involved.in.cardiac.muscle.cell.action.potential.repolarization"
8933,"voltage.gated.potassium.channel.activity.involved.in.ventricular.cardiac.muscle.cell.action.potential.repolarization"
8934,"vitellogenesis"
8935,"ductus.arteriosus.closure"
8936,"granulocyte.colony.stimulating.factor.receptor.activity"
8937,"granulocyte.colony.stimulating.factor.signaling.pathway"
8938,"granulocyte.colony.stimulating.factor.binding"
8939,"dichotomous.subdivision.of.terminal.units.involved.in.mammary.gland.duct.morphogenesis"
8940,"inner.acrosomal.membrane"
8941,"sequestering.of.extracellular.ligand.from.receptor"
8942,"positive.regulation.of.memory.T.cell.differentiation"
8943,"steroid.11.beta.monooxygenase.activity"
8944,"corticosterone.18.monooxygenase.activity"
8945,"NAD.P.H.dehydrogenase..quinone..activity"
8946,"basophil.chemotaxis"
8947,"coronary.vein.morphogenesis"
8948,"lymph.vessel.morphogenesis"
8949,"vascular.endothelial.growth.factor.receptor.1.binding"
8950,"primitive.erythrocyte.differentiation"
8951,"cardiac.vascular.smooth.muscle.cell.development"
8952,"lipid.antigen.binding"
8953,"antigen.processing.and.presentation..endogenous.lipid.antigen.via.MHC.class.Ib"
8954,"N.acetylgalactosamine.4.sulfatase.activity"
8955,"colon.epithelial.cell.migration"
8956,"sclerotome.development"
8957,"beta.galactoside.alpha.2.6.sialyltransferase.activity"
8958,"N.acetylneuraminate.metabolic.process"
8959,"regulation.of.substrate.adhesion.dependent.cell.spreading"
8960,"pre.B.cell.allelic.exclusion"
8961,"desmosome.organization"
8962,"ventricular.compact.myocardium.morphogenesis"
8963,"protein.localization.to.adherens.junction"
8964,"regulation.of.DNA.damage.checkpoint"
8965,"eosinophil.fate.commitment"
8966,"regulation.of.Rap.protein.signal.transduction"
8967,"phosphatidylethanolamine.biosynthetic.process"
8968,"regulation.of.peroxisome.proliferator.activated.receptor.signaling.pathway"
8969,"cellular.response.to.interleukin.13"
8970,"hepoxilin.epoxide.hydrolase.activity"
8971,"hepoxilin.A3.synthase.activity"
8972,"eoxin.A4.synthase.activity"
8973,"regulation.of.engulfment.of.apoptotic.cell"
8974,"lipoxin.A4.biosynthetic.process"
8975,"natriuretic.peptide.receptor.activity"
8976,"positive.regulation.of.monocyte.aggregation"
8977,"NADPH.dehydrogenase..quinone..activity"
8978,"regulation.of.cellular.extravasation"
8979,"X6.phosphofructo.2.kinase.fructose.2.6.biphosphatase.complex"
8980,"fructose.6.phosphate.binding"
8981,"response.to.protozoan"
8982,"negative.regulation.of.type.IV.hypersensitivity"
8983,"vitamin.K.metabolic.process"
8984,"X15.hydroxyprostaglandin.dehydrogenase..NADP...activity"
8985,"prostaglandin.E2.9.reductase.activity"
8986,"butyrate.catabolic.process"
8987,"positive.regulation.of.transforming.growth.factor.beta3.production"
8988,"chemotaxis.to.arachidonate"
8989,"regulation.of.fibroblast.proliferation"
8990,"regulation.of.glial.cell.proliferation"
8991,"cellular.response.to.insulin.like.growth.factor.stimulus"
8992,"ATF4.CREB1.transcription.factor.complex"
8993,"arrestin.family.protein.binding"
8994,"positive.regulation.of.triglyceride.lipase.activity"
8995,"regulation.of.chemotaxis"
8996,"regulation.of.mesenchymal.stem.cell.differentiation"
8997,"secondary.active.transmembrane.transporter.activity"
8998,"glomerular.endothelium.development"
8999,"lymphangiogenesis"
9000,"calcineurin.complex"
9001,"calmodulin.dependent.protein.phosphatase.activity"
9002,"eukaryotic.initiation.factor.eIF2.binding"
9003,"positive.regulation.of.cap.dependent.translational.initiation"
9004,"positive.regulation.of.cap.independent.translational.initiation"
9005,"optic.nerve.structural.organization"
9006,"juxtaparanode.region.of.axon"
9007,"cadherin.binding.involved.in.cell.cell.adhesion"
9008,"regulation.of.growth.plate.cartilage.chondrocyte.proliferation"
